SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22021,1629678,0022100921,"Feb 28, 2022",ORL vs. IND,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,1,Admiral Schofield
22021,1629678,0022100898,"Feb 25, 2022",ORL vs. HOU,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Admiral Schofield
22021,1629678,0022100874,"Feb 16, 2022",ORL vs. ATL,L,19,3,7,0.429,2,4,0.5,0,0,0.0,3,2,5,1,0,0,2,3,8,-9,1,Admiral Schofield
22021,1629678,0022100864,"Feb 14, 2022",ORL @ DEN,L,6,1,2,0.5,1,2,0.5,2,2,1.0,0,0,0,0,1,0,0,1,5,1,1,Admiral Schofield
22021,1629678,0022100855,"Feb 12, 2022",ORL @ PHX,L,7,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,2,-9,1,Admiral Schofield
22021,1629678,0022100844,"Feb 11, 2022",ORL @ UTA,L,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,Admiral Schofield
22021,1629678,0022100806,"Feb 06, 2022",ORL vs. BOS,L,6,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,0,3,-8,1,Admiral Schofield
22021,1629678,0022100796,"Feb 05, 2022",ORL vs. MEM,L,12,2,4,0.5,1,3,0.333,1,2,0.5,0,0,0,2,0,0,0,0,6,0,1,Admiral Schofield
22021,1629678,0022100773,"Feb 02, 2022",ORL @ IND,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,Admiral Schofield
22021,1629678,0022100736,"Jan 28, 2022",ORL vs. DET,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-4,1,Admiral Schofield
22021,1629678,0022100701,"Jan 23, 2022",ORL vs. CHI,W,23,2,5,0.4,2,5,0.4,0,0,0.0,0,2,2,3,1,0,2,4,6,12,1,Admiral Schofield
22021,1629678,0022100685,"Jan 21, 2022",ORL vs. LAL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,Admiral Schofield
22021,1629678,0022100668,"Jan 19, 2022",ORL @ PHI,L,5,0,0,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,1,2,9,1,Admiral Schofield
22021,1629678,0022100661,"Jan 17, 2022",ORL vs. POR,L,2,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,7,1,Admiral Schofield
22021,1629678,0022100650,"Jan 15, 2022",ORL @ DAL,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,3,1,Admiral Schofield
22021,1629678,0022100620,"Jan 12, 2022",ORL @ WAS,L,19,3,5,0.6,2,3,0.667,0,0,0.0,3,4,7,1,0,0,1,0,8,-3,1,Admiral Schofield
22021,1629678,0022100593,"Jan 08, 2022",ORL @ DET,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-4,1,Admiral Schofield
22021,1629678,0022100555,"Jan 03, 2022",ORL @ CHI,L,18,2,4,0.5,0,2,0.0,0,0,0.0,0,4,4,2,0,0,1,1,4,-13,1,Admiral Schofield
22021,1629678,0022100546,"Jan 02, 2022",ORL @ BOS,L,18,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,3,0,6,1,Admiral Schofield
22021,1629678,0022100526,"Dec 30, 2021",ORL vs. MIL,L,18,4,7,0.571,0,3,0.0,0,0,0.0,1,5,6,2,0,0,1,2,8,-12,1,Admiral Schofield
22021,1629678,0022100508,"Dec 28, 2021",ORL vs. MIL,L,13,1,2,0.5,0,1,0.0,0,0,0.0,1,3,4,0,0,0,2,3,2,-18,1,Admiral Schofield
22021,1629678,0022100493,"Dec 26, 2021",ORL @ MIA,L,26,3,7,0.429,0,4,0.0,0,0,0.0,0,6,6,1,0,1,0,3,6,-8,1,Admiral Schofield
22021,1629678,0022100477,"Dec 23, 2021",ORL vs. NOP,L,25,3,3,1.0,2,2,1.0,0,0,0.0,0,5,5,2,1,2,1,2,8,14,1,Admiral Schofield
22021,1629678,0022100470,"Dec 22, 2021",ORL @ ATL,W,13,3,3,1.0,2,2,1.0,0,1,0.0,0,2,2,0,0,0,2,5,8,-2,1,Admiral Schofield
22021,1629678,0022100442,"Dec 18, 2021",ORL @ BKN,W,10,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,5,6,1,Admiral Schofield
22021,1629678,0022100433,"Dec 17, 2021",ORL vs. MIA,L,12,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,-8,1,Admiral Schofield
22022,1629678,0022201219,"Apr 09, 2023",ORL @ MIA,L,25,3,10,0.3,0,6,0.0,2,2,1.0,0,1,1,4,1,0,3,0,8,-17,1,Admiral Schofield
22022,1629678,0022201207,"Apr 07, 2023",ORL @ BKN,L,18,2,4,0.5,1,3,0.333,0,0,0.0,2,0,2,0,0,0,3,4,5,-16,1,Admiral Schofield
22022,1629678,0022201197,"Apr 06, 2023",ORL vs. CLE,L,19,2,6,0.333,1,2,0.5,2,2,1.0,1,2,3,1,1,1,3,1,7,-14,1,Admiral Schofield
22022,1629678,0022201169,"Apr 02, 2023",ORL vs. DET,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,5,1,Admiral Schofield
22022,1629678,0022201133,"Mar 28, 2023",ORL @ MEM,L,16,2,6,0.333,2,5,0.4,0,0,0.0,1,3,4,0,0,0,0,1,6,12,1,Admiral Schofield
22022,1629678,0022201118,"Mar 26, 2023",ORL vs. BKN,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,1,0,-2,1,Admiral Schofield
22022,1629678,0022200966,"Mar 05, 2023",ORL vs. POR,L,8,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,-3,1,Admiral Schofield
22022,1629678,0022200946,"Mar 03, 2023",ORL @ CHA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0,4,1,Admiral Schofield
22022,1629678,0022200939,"Mar 01, 2023",ORL @ MIL,L,4,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,1,1,Admiral Schofield
22022,1629678,0022200905,"Feb 25, 2023",ORL vs. IND,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,Admiral Schofield
22022,1629678,0022200744,"Jan 28, 2023",ORL vs. CHI,L,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,2,0,0,1,Admiral Schofield
22022,1629678,0022200693,"Jan 21, 2023",ORL @ WAS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,Admiral Schofield
22022,1629678,0022200576,"Jan 05, 2023",ORL vs. MEM,L,18,3,4,0.75,0,1,0.0,2,2,1.0,1,3,4,2,0,0,0,1,8,-10,1,Admiral Schofield
22022,1629678,0022200529,"Dec 30, 2022",ORL vs. WAS,L,27,2,7,0.286,0,3,0.0,3,4,0.75,1,3,4,4,0,0,0,3,7,-1,1,Admiral Schofield
22022,1629678,0022200515,"Dec 28, 2022",ORL @ DET,L,10,1,2,0.5,0,1,0.0,1,2,0.5,0,0,0,0,1,0,1,1,3,-4,1,Admiral Schofield
22022,1629678,0022200472,"Dec 21, 2022",ORL @ HOU,W,16,2,4,0.5,0,2,0.0,3,3,1.0,2,1,3,2,1,0,0,2,7,9,1,Admiral Schofield
22022,1629678,0022200454,"Dec 19, 2022",ORL @ ATL,L,13,3,5,0.6,2,4,0.5,1,1,1.0,1,6,7,0,0,1,0,1,9,0,1,Admiral Schofield
22022,1629678,0022200445,"Dec 18, 2022",ORL @ BOS,W,17,5,7,0.714,3,5,0.6,0,0,0.0,0,4,4,0,1,0,0,2,13,-2,1,Admiral Schofield
22022,1629678,0022200430,"Dec 16, 2022",ORL @ BOS,W,11,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,4,3,9,1,Admiral Schofield
22022,1629678,0022200416,"Dec 14, 2022",ORL vs. ATL,W,14,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,1,0,0,1,2,-4,1,Admiral Schofield
22022,1629678,0022200398,"Dec 11, 2022",ORL vs. TOR,W,9,1,4,0.25,0,2,0.0,1,1,1.0,0,1,1,2,0,0,0,4,3,4,1,Admiral Schofield
22022,1629678,0022200379,"Dec 09, 2022",ORL vs. TOR,W,15,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,2,0,-4,1,Admiral Schofield
22022,1629678,0022200363,"Dec 07, 2022",ORL vs. LAC,W,15,4,7,0.571,1,3,0.333,0,0,0.0,3,2,5,1,0,0,0,0,9,14,1,Admiral Schofield
22022,1629678,0022200353,"Dec 05, 2022",ORL vs. MIL,L,14,3,6,0.5,2,4,0.5,0,0,0.0,0,0,0,1,1,1,0,2,8,-13,1,Admiral Schofield
22022,1629678,0022200340,"Dec 03, 2022",ORL @ TOR,L,20,3,7,0.429,1,4,0.25,6,6,1.0,0,0,0,3,0,0,1,3,13,13,1,Admiral Schofield
22022,1629678,0022200313,"Nov 30, 2022",ORL vs. ATL,L,10,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,1,2,3,-1,1,Admiral Schofield
22022,1629678,0022200302,"Nov 28, 2022",ORL @ BKN,L,17,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,0,0,1,1,0,3,2,1,Admiral Schofield
22022,1629678,0022200297,"Nov 27, 2022",ORL vs. PHI,L,22,2,3,0.667,2,3,0.667,0,0,0.0,3,1,4,0,0,0,0,5,6,-13,1,Admiral Schofield
22022,1629678,0022200249,"Nov 21, 2022",ORL @ IND,L,21,4,11,0.364,2,7,0.286,0,0,0.0,3,0,3,1,0,0,0,4,10,-7,1,Admiral Schofield
22022,1629678,0022200236,"Nov 19, 2022",ORL @ IND,L,13,1,5,0.2,0,2,0.0,0,0,0.0,1,1,2,1,0,0,0,2,2,-20,1,Admiral Schofield
22022,1629678,0022200227,"Nov 18, 2022",ORL @ CHI,W,7,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-4,1,Admiral Schofield
22022,1629678,0022200212,"Nov 16, 2022",ORL vs. MIN,L,12,3,4,0.75,0,1,0.0,0,0,0.0,1,0,1,3,1,0,1,5,6,-9,1,Admiral Schofield
22022,1629678,0022200177,"Nov 11, 2022",ORL vs. PHX,W,11,1,3,0.333,1,3,0.333,0,0,0.0,0,2,2,0,0,0,0,0,3,0,1,Admiral Schofield
22022,1629678,0022200161,"Nov 09, 2022",ORL vs. DAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,2,1,Admiral Schofield
22022,1629678,0022200132,"Nov 05, 2022",ORL vs. SAC,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,Admiral Schofield
22022,1629678,0022200093,"Oct 30, 2022",ORL @ DAL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,1,Admiral Schofield
22022,1629678,0022200071,"Oct 28, 2022",ORL vs. CHA,W,13,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,3,5,-5,1,Admiral Schofield
22021,1629958,0022100571,"Jan 05, 2022",IND vs. BKN,L,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,1,Ahmad Caver
